discipline_title,event_title,slug_game,medal_type,country_name,value_unit
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:03:22.980
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Great Britain,00:03:23.610
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,France,00:03:24.630
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Canada,00:03:24.700
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Italy,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Switzerland,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Brazil,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Netherlands,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Venezuela,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Japan,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Puerto Rico,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,People's Republic of China,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Mexico,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Singapore,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Jamaica,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Turkey,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,US Virgin Islands,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Guatemala,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Honduras,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Egypt,00:03:24.970
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Kuwait,00:03:24.970
Athletics,Women's 4 x 400m Relay,los-angeles-1984,GOLD,United States of America,00:03:18.290
Athletics,Women's 4 x 400m Relay,los-angeles-1984,SILVER,Canada,00:03:21.210
Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:03:22.980
Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Great Britain,00:03:25.510
Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Jamaica,00:03:27.510
Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Italy,00:03:30.820
Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,India,00:03:32.490
Athletics,Women's 4 x 100m Relay,los-angeles-1984,GOLD,United States of America,00:00:41.650
Athletics,Women's 4 x 100m Relay,los-angeles-1984,SILVER,Canada,00:00:42.770
Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Great Britain,00:00:43.110
Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,France,00:00:43.150
Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:00:43.570
Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Bahamas,00:00:44.180
Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Trinidad and Tobago,00:00:44.230
Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Jamaica,00:00:53.540
Athletics,Men's 4 x 400m Relay,los-angeles-1984,GOLD,United States of America,00:02:57.910
Athletics,Men's 4 x 400m Relay,los-angeles-1984,SILVER,Great Britain,00:02:59.130
Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Nigeria,00:02:59.320
Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Australia,00:02:59.700
Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Italy,00:03:1.440
Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Barbados,00:03:1.600
Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Uganda,00:03:2.090
Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Canada,00:03:2.820
Athletics,Men's 4 x 100m Relay,los-angeles-1984,GOLD,United States of America,00:00:37.830
Athletics,Men's 4 x 100m Relay,los-angeles-1984,SILVER,Jamaica,00:00:38.620
Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Canada,00:00:38.700
Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Italy,00:00:38.870
Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:00:38.990
Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,France,00:00:39.100
Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Great Britain,00:00:39.130
Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Brazil,00:00:39.400
Athletics,Women's 4 x 400m Relay,moscow-1980,GOLD,Soviet Union,00:03:20.200
Athletics,Women's 4 x 400m Relay,moscow-1980,SILVER,German Democratic Republic (Germany),00:03:20.400
Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Great Britain,00:03:27.500
Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Romania,00:03:27.700
Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Hungary,00:03:27.900
Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Poland,00:03:27.900
Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Belgium,00:03:31.600
Athletics,Women's 4 x 100m Relay,moscow-1980,GOLD,German Democratic Republic (Germany),00:00:41.600
Athletics,Women's 4 x 100m Relay,moscow-1980,SILVER,Soviet Union,00:00:42.100
Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Great Britain,00:00:42.430
Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Bulgaria,00:00:42.670
Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,France,00:00:42.840
Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Jamaica,00:00:43.190
Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Poland,00:00:43.590
Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Sweden,00:00:43.590
Athletics,Men's 4 x 100m Relay,moscow-1980,GOLD,Soviet Union,00:00:38.260
Athletics,Men's 4 x 100m Relay,moscow-1980,SILVER,Poland,00:00:38.330
Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,France,00:00:38.530
Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Great Britain,00:00:38.620
Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,German Democratic Republic (Germany),00:00:38.730
Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Bulgaria,00:00:38.990
Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Nigeria,00:00:39.120
Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Brazil,00:00:39.540
Athletics,Men's 4 x 400m Relay,moscow-1980,GOLD,Soviet Union,00:03:1.100
Athletics,Men's 4 x 400m Relay,moscow-1980,SILVER,German Democratic Republic (Germany),00:03:1.300
Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Italy,00:03:4.300
Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,France,00:03:4.800
Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Brazil,00:03:5.900
Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Trinidad and Tobago,00:03:6.600
Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Czechoslovakia,00:03:7.000
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,GOLD,Soviet Union,00:07:23.500
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,SILVER,German Democratic Republic (Germany),00:07:28.600
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Brazil,00:07:29.300
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Sweden,00:07:30.100
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Italy,00:07:30.370
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Great Britain,00:07:30.810
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Australia,00:07:30.820
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,France,00:07:36.080
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Bulgaria,00:07:36.080
Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Hungary,00:07:36.080
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,GOLD,German Democratic Republic (Germany),00:03:42.710
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,SILVER,Sweden,00:03:48.930
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Netherlands,00:03:49.510
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Great Britain,00:03:51.710
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Australia,00:03:54.160
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Mexico,00:03:55.410
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Bulgaria,00:03:56.340
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Spain,00:03:58.730
Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Soviet Union,00:03:58.730
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,GOLD,United States of America,00:03:44.820
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,SILVER,German Democratic Republic (Germany),00:03:45.500
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Canada,00:03:48.810
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Netherlands,00:03:51.670
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Soviet Union,00:03:52.690
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,France,00:03:56.730
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Sweden,00:03:57.250
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Federal Republic of Germany,00:03:58.330
Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Italy,00:03:58.330
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,GOLD,United States of America,00:07:23.220
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,SILVER,Soviet Union,00:07:27.970
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Great Britain,00:07:32.110
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Federal Republic of Germany,00:07:32.270
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,German Democratic Republic (Germany),00:07:38.920
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Netherlands,00:07:42.560
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Sweden,00:07:42.840
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Italy,00:07:43.390
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Canada,00:07:43.390
Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Hungary,00:07:43.390
Athletics,Men's 4 x 400m Relay,montreal-1976,GOLD,United States of America,00:02:58.650
Athletics,Men's 4 x 400m Relay,montreal-1976,SILVER,Poland,00:03:1.430
Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Federal Republic of Germany,00:03:1.980
Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Canada,00:03:2.640
Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Jamaica,00:03:2.840
Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Trinidad and Tobago,00:03:3.460
Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Cuba,00:03:3.810
Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Finland,00:03:6.510
Athletics,Women's 4 x 400m Relay,montreal-1976,GOLD,German Democratic Republic (Germany),00:03:19.230
Athletics,Women's 4 x 400m Relay,montreal-1976,SILVER,United States of America,00:03:22.810
Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Soviet Union,00:03:24.240
Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Australia,00:03:25.560
Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Federal Republic of Germany,00:03:25.710
Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Finland,00:03:25.870
Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Great Britain,00:03:28.010
Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Canada,00:03:28.910
Athletics,Men's 4 x 100m Relay,montreal-1976,GOLD,United States of America,00:00:38.330
Athletics,Men's 4 x 100m Relay,montreal-1976,SILVER,German Democratic Republic (Germany),00:00:38.660
Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Soviet Union,00:00:38.780
Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Poland,00:00:38.830
Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Cuba,00:00:39.010
Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Italy,00:00:39.080
Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,France,00:00:39.160
Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Canada,00:00:39.470
Athletics,Women's 4 x 100m Relay,montreal-1976,GOLD,German Democratic Republic (Germany),00:00:42.550
Athletics,Women's 4 x 100m Relay,montreal-1976,SILVER,Federal Republic of Germany,00:00:42.590
Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Soviet Union,00:00:43.090
Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Canada,00:00:43.170
Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Australia,00:00:43.180
Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Jamaica,00:00:43.240
Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,United States of America,00:00:43.350
Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Great Britain,00:00:43.790
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,GOLD,United States of America,00:07:35.780
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,SILVER,Federal Republic of Germany,00:07:41.690
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Soviet Union,00:07:45.760
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Sweden,00:07:47.370
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Australia,00:07:48.660
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,German Democratic Republic (Germany),00:07:49.110
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Canada,00:07:53.610
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Great Britain,00:07:55.590
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,El Salvador,00:07:55.590
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Ecuador,00:07:55.590
Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Rhodesia,00:07:55.590
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,GOLD,United States of America,00:03:26.420
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,SILVER,Soviet Union,00:03:29.720
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,German Democratic Republic (Germany),00:03:32.420
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Brazil,00:03:33.140
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Canada,00:03:33.200
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Federal Republic of Germany,00:03:33.900
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,France,00:03:34.130
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Spain,00:03:38.210
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,GOLD,United States of America,00:03:55.190
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,SILVER,German Democratic Republic (Germany),00:03:55.550
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Federal Republic of Germany,00:03:57.930
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Hungary,00:04:0.390
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Netherlands,00:04:1.490
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Sweden,00:04:2.690
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Canada,00:04:3.830
Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Australia,00:04:4.820
Athletics,Men's 4 x 400m Relay,munich-1972,GOLD,Kenya,00:02:59.830
Athletics,Men's 4 x 400m Relay,munich-1972,SILVER,Great Britain,00:03:0.460
Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,France,00:03:0.650
Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Federal Republic of Germany,00:03:0.880
Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Poland,00:03:1.050
Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Finland,00:03:1.120
Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Sweden,00:03:2.570
Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Trinidad and Tobago,00:03:3.580
Athletics,Men's 4 x 100m Relay,munich-1972,GOLD,United States of America,00:00:38.190
Athletics,Men's 4 x 100m Relay,munich-1972,SILVER,Soviet Union,00:00:38.500
Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Federal Republic of Germany,00:00:38.790
Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Czechoslovakia,00:00:38.820
Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,German Democratic Republic (Germany),00:00:38.900
Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Poland,00:00:39.030
Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,France,00:00:39.140
Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Italy,00:00:39.140
Athletics,Women's 4 x 100m Relay,munich-1972,GOLD,Federal Republic of Germany,00:00:42.810
Athletics,Women's 4 x 100m Relay,munich-1972,SILVER,German Democratic Republic (Germany),00:00:42.950
Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Cuba,00:00:43.360
Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,United States of America,00:00:43.390
Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Soviet Union,00:00:43.590
Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Australia,00:00:43.610
Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Great Britain,00:00:43.710
Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Poland,00:00:44.200
Athletics,Women's 4 x 400m Relay,munich-1972,GOLD,German Democratic Republic (Germany),00:03:22.950
Athletics,Women's 4 x 400m Relay,munich-1972,SILVER,United States of America,00:03:25.150
Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Federal Republic of Germany,00:03:26.510
Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,France,00:03:27.520
Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Great Britain,00:03:28.740
Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Australia,00:03:28.840
Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Finland,00:03:29.440
Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Soviet Union,00:03:31.890
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,GOLD,United States of America,00:03:31.700
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,SILVER,Soviet Union,00:03:34.200
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Australia,00:03:34.700
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Great Britain,00:03:38.400
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,German Democratic Republic (Germany),00:03:38.800
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:03:39.000
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Canada,00:03:39.200
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Japan,00:03:41.500
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,GOLD,United States of America,00:07:52.300
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,SILVER,Australia,00:07:53.700
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Soviet Union,00:08:1.600
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Canada,00:08:3.200
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,France,00:08:3.700
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:08:4.300
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,German Democratic Republic (Germany),00:08:6.000
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Sweden,00:08:12.100
Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Mexico,00:08:12.100
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,GOLD,United States of America,00:04:2.500
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,SILVER,German Democratic Republic (Germany),00:04:5.700
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Canada,00:04:7.200
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Australia,00:04:8.700
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Hungary,00:04:11.000
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Japan,00:04:13.600
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Great Britain,00:04:18.000
Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,France,00:04:18.000
Athletics,Men's 4 x 400m Relay,mexico-city-1968,GOLD,United States of America,00:02:56.100
Athletics,Men's 4 x 400m Relay,mexico-city-1968,SILVER,Kenya,00:02:59.600
Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:03:0.500
Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Poland,00:03:0.500
Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Great Britain,00:03:1.200
Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Trinidad and Tobago,00:03:4.500
Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Italy,00:03:4.600
Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,France,00:03:7.500
Athletics,Women's 4 x 100m Relay,mexico-city-1968,GOLD,United States of America,00:00:42.800
Athletics,Women's 4 x 100m Relay,mexico-city-1968,SILVER,Cuba,00:00:43.300
Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Soviet Union,00:00:43.400
Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Netherlands,00:00:43.400
Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Australia,00:00:43.400
Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:00:43.600
Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Great Britain,00:00:43.700
Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,France,00:00:44.200
Athletics,Men's 4 x 100m Relay,mexico-city-1968,GOLD,United States of America,00:00:38.200
Athletics,Men's 4 x 100m Relay,mexico-city-1968,SILVER,Cuba,00:00:38.300
Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,France,00:00:38.400
Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Jamaica,00:00:38.400
Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,German Democratic Republic (Germany),00:00:38.600
Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:00:38.700
Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Italy,00:00:39.200
Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Poland,00:00:39.200
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,GOLD,United States of America,00:07:52.100
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,SILVER,Germany,00:07:59.300
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Japan,00:08:3.800
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Australia,00:08:5.700
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Sweden,00:08:8.000
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,France,00:08:8.700
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Soviet Union,00:08:15.100
Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Italy,00:08:18.100
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,GOLD,United States of America,00:03:33.200
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,SILVER,Germany,00:03:37.200
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Australia,00:03:39.100
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Japan,00:03:40.500
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Sweden,00:03:40.700
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Soviet Union,00:03:42.100
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Great Britain,00:03:42.600
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,France,00:03:42.600
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,GOLD,United States of America,00:04:3.800
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,SILVER,Australia,00:04:6.900
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Netherlands,00:04:12.000
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Hungary,00:04:12.100
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Sweden,00:04:14.000
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Germany,00:04:15.000
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Canada,00:04:15.900
Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Italy,00:04:17.200
Athletics,Women's 4 x 100m Relay,tokyo-1964,GOLD,Poland,00:00:43.600
Athletics,Women's 4 x 100m Relay,tokyo-1964,SILVER,United States of America,00:00:43.900
