Race_id,discipline_title,event_title,slug_game,medal_type,country_name,value_unit
2127,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,SILVER,Germany,07:59.3
2128,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Japan,08:03.8
2129,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Australia,08:05.7
2130,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Sweden,08:08.0
2131,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,France,08:08.7
2132,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Soviet Union,08:15.1
2133,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,BRONZE,Italy,08:18.1
2134,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,GOLD,United States of America,03:33.2
2135,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,SILVER,Germany,03:37.2
2136,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Australia,03:39.1
2137,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Japan,03:40.5
2138,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Sweden,03:40.7
2139,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Soviet Union,03:42.1
2140,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Great Britain,03:42.6
2141,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,France,03:42.6
2142,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,GOLD,United States of America,04:03.8
2143,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,SILVER,Australia,04:06.9
2144,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Netherlands,04:12.0
2145,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Hungary,04:12.1
2146,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Sweden,04:14.0
2147,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Germany,04:15.0
2148,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Canada,04:15.9
2149,Swimming,Men's 4 x 100m Freestyle Relay,tokyo-1964,BRONZE,Italy,04:17.2
2150,Athletics,Women's 4 x 100m Relay,tokyo-1964,GOLD,Poland,00:43.6
2151,Athletics,Women's 4 x 100m Relay,tokyo-1964,SILVER,United States of America,00:43.9
2152,Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Great Britain,00:44.0
2153,Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Soviet Union,00:44.4
2154,Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Germany,00:44.7
2155,Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Australia,00:45.0
2156,Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Hungary,00:45.2
2157,Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,France,00:46.1
2158,Athletics,Men's 4 x 100m Relay,tokyo-1964,GOLD,United States of America,00:39.0
2159,Athletics,Men's 4 x 100m Relay,tokyo-1964,SILVER,Poland,00:39.3
2160,Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,France,00:39.3
2161,Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Jamaica,00:39.4
2162,Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Soviet Union,00:39.4
2163,Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Venezuela,00:39.5
2164,Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Italy,00:39.5
2165,Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Great Britain,00:39.6
2166,Athletics,Men's 4 x 400m Relay,tokyo-1964,GOLD,United States of America,03:00.7
2167,Athletics,Men's 4 x 400m Relay,tokyo-1964,SILVER,Great Britain,03:01.6
2168,Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Trinidad and Tobago,03:01.7
2169,Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Jamaica,03:02.3
2170,Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Germany,03:04.3
2171,Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Poland,03:05.3
2172,Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Soviet Union,03:05.9
2173,Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,France,03:07.4
2174,Athletics,Men's 4 x 100m Relay,rome-1960,GOLD,Germany,00:39.5
2175,Athletics,Men's 4 x 100m Relay,rome-1960,SILVER,Soviet Union,00:40.1
2176,Athletics,Men's 4 x 100m Relay,rome-1960,BRONZE,Great Britain,00:40.2
2177,Athletics,Men's 4 x 100m Relay,rome-1960,BRONZE,Italy,00:40.2
2178,Athletics,Men's 4 x 100m Relay,rome-1960,BRONZE,Venezuela,00:40.7
2179,Athletics,Men's 4 x 400m Relay,rome-1960,GOLD,United States of America,03:02.2
2180,Athletics,Men's 4 x 400m Relay,rome-1960,SILVER,Germany,03:02.7
2181,Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,West Indies Federation,03:04.0
2182,Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,South Africa,03:05.0
2183,Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,Great Britain,03:08.3
2184,Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,Switzerland,03:09.4
2185,Athletics,Women's 4 x 100m Relay,rome-1960,GOLD,United States of America,00:44.5
2186,Athletics,Women's 4 x 100m Relay,rome-1960,SILVER,Germany,00:44.8
2187,Athletics,Women's 4 x 100m Relay,rome-1960,BRONZE,Poland,00:45.0
2188,Athletics,Women's 4 x 100m Relay,rome-1960,BRONZE,Soviet Union,00:45.2
2189,Athletics,Women's 4 x 100m Relay,rome-1960,BRONZE,Italy,00:45.6
2190,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,GOLD,United States of America,08:10.2
2191,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,SILVER,Japan,08:13.2
2192,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Australia,08:13.8
2193,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Great Britain,08:28.1
2194,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Finland,08:29.7
2195,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Sweden,08:31.0
2196,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Germany,08:31.8
2197,Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Soviet Union,08:32.2
2198,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,GOLD,United States of America,04:08.9
2199,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,SILVER,Australia,04:11.3
2200,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Germany,04:19.7
2201,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Hungary,04:21.2
2202,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Great Britain,04:24.6
2203,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Sweden,04:25.1
2204,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Italy,04:26.8
2205,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Soviet Union,04:29.0
2206,Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Netherlands,04:29.0
2207,Athletics,Men's 4 x 100m Relay,melbourne-1956,GOLD,United States of America,00:39.5
2208,Athletics,Men's 4 x 100m Relay,melbourne-1956,SILVER,Soviet Union,00:39.8
2209,Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Germany,00:40.3
2210,Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Italy,00:40.3
2211,Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Great Britain,00:40.6
2212,Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Poland,00:40.6
2213,Athletics,Men's 4 x 400m Relay,melbourne-1956,GOLD,United States of America,03:04.8
2214,Athletics,Men's 4 x 400m Relay,melbourne-1956,SILVER,Australia,03:06.2
2215,Athletics,Men's 4 x 400m Relay,melbourne-1956,BRONZE,Great Britain,03:07.2
2216,Athletics,Men's 4 x 400m Relay,melbourne-1956,BRONZE,Germany,03:08.2
2217,Athletics,Men's 4 x 400m Relay,melbourne-1956,BRONZE,Canada,03:10.2
2218,Athletics,Women's 4 x 100m Relay,melbourne-1956,GOLD,Australia,00:44.5
2219,Athletics,Women's 4 x 100m Relay,melbourne-1956,SILVER,Great Britain,00:44.7
2220,Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,United States of America,00:44.9
2221,Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,Soviet Union,00:45.6
2222,Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,Italy,00:45.7
2223,Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,Germany,00:47.2
2224,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,GOLD,Australia,04:17.1
2225,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,SILVER,United States of America,04:19.2
2226,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,South Africa,04:25.7
2227,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Germany,04:26.1
2228,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Canada,04:28.3
2229,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Sweden,04:30.0
2230,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Hungary,04:31.1
2231,Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Great Britain,04:35.8
2232,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,GOLD,Australia,08:23.6
2233,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,SILVER,United States of America,08:31.5
2234,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Soviet Union,08:34.7
2235,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Japan,08:36.6
2236,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Germany,08:43.4
2237,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Great Britain,08:45.2
2238,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Italy,08:46.2
2239,Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,South Africa,08:49.5
2240,Athletics,Men's 4 x 100m Relay,helsinki-1952,GOLD,United States of America,00:40.1
2241,Athletics,Men's 4 x 100m Relay,helsinki-1952,SILVER,Soviet Union,00:40.3
2242,Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,Hungary,00:40.5
2243,Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,Great Britain,00:40.6
2244,Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,France,00:40.9
2245,Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,Czechoslovakia,00:41.2
2246,Athletics,Men's 4 x 400m Relay,helsinki-1952,GOLD,Jamaica,03:03.9
2247,Athletics,Men's 4 x 400m Relay,helsinki-1952,SILVER,United States of America,03:04.0
2248,Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,Germany,03:06.6
2249,Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,Canada,03:09.3
2250,Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,Great Britain,03:10.0
2251,Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,France,03:10.1
2252,Athletics,Women's 4 x 100m Relay,helsinki-1952,GOLD,United States of America,00:45.9
2253,Athletics,Women's 4 x 100m Relay,helsinki-1952,SILVER,Germany,00:45.9
2254,Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Great Britain,00:46.2
2255,Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Soviet Union,00:46.3
2256,Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Australia,00:46.6
2257,Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Netherlands,00:47.8
2258,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,GOLD,United States of America,08:31.1
2259,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,SILVER,Japan,08:33.5
2260,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,France,08:45.9
2261,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Sweden,08:46.8
2262,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Hungary,08:52.6
2263,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Great Britain,08:52.9
2264,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,South Africa,08:55.1
2265,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Argentina,08:56.9
2266,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Egypt,08:56.9
2267,Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Spain,08:56.9
2268,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,GOLD,Hungary,04:24.4
2269,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,SILVER,Netherlands,04:29.0
2270,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,United States of America,04:30.1
2271,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Denmark,04:36.2
2272,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Great Britain,04:37.8
2273,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Sweden,04:39.0
2274,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Germany,04:40.3
2275,Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,France,04:44.1
2276,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,GOLD,United States of America,04:29.2
2277,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,SILVER,Denmark,04:29.6
2278,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Netherlands,04:31.6
2279,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Great Britain,04:34.7
2280,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Hungary,04:44.8
2281,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Brazil,04:49.1
2282,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,France,04:49.8
2283,Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Sweden,04:49.8
2284,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,GOLD,United States of America,08:46.0
2285,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,SILVER,Hungary,08:48.4
2286,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,France,09:08.0
2287,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Sweden,09:09.1
2288,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Yugoslavia,09:14.0
2289,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Argentina,09:19.2
2290,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Mexico,09:20.2
2291,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Brazil,09:31.0
2292,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Bermuda,09:31.0
2293,Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Australia,09:31.0
2294,Athletics,Women's 4 x 100m Relay,london-1948,GOLD,Netherlands,00:47.5
2295,Athletics,Women's 4 x 100m Relay,london-1948,SILVER,Australia,00:47.6
2296,Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Canada,00:47.8
2297,Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Great Britain,00:48.0
2298,Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Denmark,00:48.2
2299,Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Austria,00:49.2
2300,Athletics,Men's 4 x 400m Relay,london-1948,GOLD,United States of America,03:10.4
2301,Athletics,Men's 4 x 400m Relay,london-1948,SILVER,France,03:14.8
2302,Athletics,Men's 4 x 400m Relay,london-1948,BRONZE,Sweden,03:16.0
2303,Athletics,Men's 4 x 400m Relay,london-1948,BRONZE,Finland,03:24.8
2304,Athletics,Men's 4 x 100m Relay,london-1948,GOLD,United States of America,00:40.6
2305,Athletics,Men's 4 x 100m Relay,london-1948,SILVER,Great Britain,00:41.3
2306,Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Italy,00:41.5
2307,Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Hungary,00:41.6
2308,Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Canada,00:41.9
2309,Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Netherlands,00:41.9
2310,Athletics,Women's 4 x 100m Relay,berlin-1936,GOLD,United States of America,00:46.9
2311,Athletics,Women's 4 x 100m Relay,berlin-1936,SILVER,Great Britain,00:47.6
2312,Athletics,Women's 4 x 100m Relay,berlin-1936,BRONZE,Canada,00:47.8
2313,Athletics,Women's 4 x 100m Relay,berlin-1936,BRONZE,Italy,00:48.7
2314,Athletics,Women's 4 x 100m Relay,berlin-1936,BRONZE,Netherlands,00:48.8
2315,Athletics,Men's 4 x 100m Relay,berlin-1936,GOLD,United States of America,00:39.8
2316,Athletics,Men's 4 x 100m Relay,berlin-1936,SILVER,Italy,00:41.1
2317,Athletics,Men's 4 x 100m Relay,berlin-1936,BRONZE,Germany,00:41.2
2318,Athletics,Men's 4 x 100m Relay,berlin-1936,BRONZE,Argentina,00:42.2
2319,Athletics,Men's 4 x 100m Relay,berlin-1936,BRONZE,Canada,00:42.7
2320,Athletics,Men's 4 x 400m Relay,berlin-1936,GOLD,Great Britain,03:09.0
2321,Athletics,Men's 4 x 400m Relay,berlin-1936,SILVER,United States of America,03:11.0
2322,Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Germany,03:11.8
2323,Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Canada,03:11.8
2324,Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Sweden,03:13.0
2325,Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Hungary,03:14.8
2326,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,GOLD,Netherlands,04:36.0
2327,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,SILVER,Germany,04:36.8
2328,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,United States of America,04:40.2
2329,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Canada,04:48.0
2330,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Hungary,04:48.0
2331,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Great Britain,04:51.0
2332,Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Denmark,04:51.4
2333,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,GOLD,Japan,08:51.5
2334,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,SILVER,United States of America,09:03.0
2335,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Hungary,09:12.3
2336,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,France,09:18.2
2337,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Germany,09:19.0
2338,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Great Britain,09:21.5
2339,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Canada,09:27.5
2340,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Sweden,09:37.5
2341,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Poland,09:37.5
2342,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Chile,09:37.5
2343,Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Peru,09:37.5
2344,Athletics,Men's 4 x 400m Relay,los-angeles-1932,GOLD,United States of America,03:08.2
2345,Athletics,Men's 4 x 400m Relay,los-angeles-1932,SILVER,Great Britain,03:11.2
2346,Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Canada,03:12.8
2347,Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Germany,03:14.4
2348,Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Japan,03:14.6
2349,Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Italy,03:17.8
2350,Athletics,Men's 4 x 100m Relay,los-angeles-1932,GOLD,United States of America,00:40.0
2351,Athletics,Men's 4 x 100m Relay,los-angeles-1932,SILVER,Germany,00:40.9
2352,Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Italy,00:41.2
2353,Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Canada,00:41.3
2354,Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Japan,00:41.3
2355,Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Great Britain,00:41.4
2356,Athletics,Women's 4 x 100m Relay,los-angeles-1932,GOLD,United States of America,00:47.0
2357,Athletics,Women's 4 x 100m Relay,los-angeles-1932,SILVER,Canada,00:47.0
2358,Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Great Britain,00:47.6
2359,Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Netherlands,00:47.7
2360,Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Japan,00:48.9
2361,Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Germany,00:50.0
2362,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,GOLD,Japan,08:58.4
2363,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,SILVER,United States of America,09:10.5
2364,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Hungary,09:31.4
2365,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Canada,09:36.3
2366,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Great Britain,09:45.8
2367,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Argentina,10:13.1
2368,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Brazil,10:36.5
2369,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,GOLD,United States of America,04:38.0
2370,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,SILVER,Netherlands,04:47.5
2371,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,BRONZE,Great Britain,04:52.4
2372,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,BRONZE,Canada,05:05.7
2373,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,BRONZE,Japan,05:06.7
2374,Athletics,Men's 4 x 100m Relay,amsterdam-1928,GOLD,United States of America,00:41.0
2375,Athletics,Men's 4 x 100m Relay,amsterdam-1928,SILVER,Germany,00:41.2
2376,Athletics,Men's 4 x 100m Relay,amsterdam-1928,BRONZE,Great Britain,00:41.8
2377,Athletics,Men's 4 x 100m Relay,amsterdam-1928,BRONZE,France,00:42.0
2378,Athletics,Men's 4 x 100m Relay,amsterdam-1928,BRONZE,Switzerland,00:42.6
2379,Athletics,Women's 4 x 100m Relay,amsterdam-1928,GOLD,Canada,00:48.4
2380,Athletics,Women's 4 x 100m Relay,amsterdam-1928,SILVER,United States of America,00:48.8
2381,Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,Germany,00:49.0
2382,Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,France,00:49.6
2383,Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,Netherlands,00:49.8
2384,Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,Italy,00:53.6
2385,Athletics,Men's 4 x 400m Relay,amsterdam-1928,GOLD,United States of America,03:14.2
2386,Athletics,Men's 4 x 400m Relay,amsterdam-1928,SILVER,Germany,03:14.8
2387,Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,Canada,03:15.4
2388,Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,Sweden,03:15.8
2389,Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,Great Britain,03:16.4
2390,Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,France,03:19.4
2391,Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,GOLD,United States of America,04:47.6
2392,Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,SILVER,Great Britain,05:02.8
2393,Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,South Africa,05:13.4
2394,Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,Germany,05:14.4
2395,Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,France,05:32.0
2396,Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,Netherlands,05:32.0
2397,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,GOLD,United States of America,09:36.2
2398,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,SILVER,Japan,09:41.4
2399,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Canada,09:47.8
2400,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Hungary,09:57.0
2401,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Sweden,10:01.8
2402,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Great Britain,10:15.8
2403,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Spain,11:43.0
2404,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Germany,11:43.0
2405,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Italy,11:43.0
2406,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Chile,11:43.0
2407,Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Ireland,11:43.0
2408,Athletics,Men's 4 x 100m Relay,paris-1924,GOLD,United States of America,00:41.0
2409,Athletics,Men's 4 x 100m Relay,paris-1924,SILVER,Great Britain,00:41.2
2410,Athletics,Men's 4 x 100m Relay,paris-1924,BRONZE,Netherlands,00:41.8
2411,Athletics,Men's 4 x 100m Relay,paris-1924,BRONZE,Hungary,00:42.0
2412,Athletics,Men's 4 x 100m Relay,paris-1924,BRONZE,France,00:42.2
2413,Athletics,Men's 4 x 400m Relay,paris-1924,GOLD,United States of America,03:16.0
2414,Athletics,Men's 4 x 400m Relay,paris-1924,SILVER,Sweden,03:17.0
